id,name,iconUrl,url
mills,Mills College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/mills.svg,https://www.ncaa.com/schools/mills
millsaps,Millsaps College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/millsaps.svg,https://www.ncaa.com/schools/millsaps
milwaukee,"University of Wisconsin, Milwaukee",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/milwaukee.svg,https://www.ncaa.com/schools/milwaukee
minn-crookston,University of Minnesota-Crookston,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/minn-crookston.svg,https://www.ncaa.com/schools/minn-crookston
minn-duluth,University of Minnesota-Duluth,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/minn-duluth.svg,https://www.ncaa.com/schools/minn-duluth
minn-morris,University of Minnesota-Morris,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/minn-morris.svg,https://www.ncaa.com/schools/minn-morris
minn-st-mankato,Minnesota State University-Mankato,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/minn-st-mankato.svg,https://www.ncaa.com/schools/minn-st-mankato
minn-st-moorhead,Minnesota State Univ.-Moorhead,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/minn-st-moorhead.svg,https://www.ncaa.com/schools/minn-st-moorhead
minnesota,University of Minnesota,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/minnesota.svg,https://www.ncaa.com/schools/minnesota
minot-st,Minot State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/minot-st.svg,https://www.ncaa.com/schools/minot-st
misericordia,Misericordia University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/misericordia.svg,https://www.ncaa.com/schools/misericordia
mississippi-col,Mississippi College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/mississippi-col.svg,https://www.ncaa.com/schools/mississippi-col
mississippi-st,Mississippi State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/mississippi-st.svg,https://www.ncaa.com/schools/mississippi-st
mississippi-val,Mississippi Valley State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/mississippi-val.svg,https://www.ncaa.com/schools/mississippi-val
missouri,University of Missouri,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/missouri.svg,https://www.ncaa.com/schools/missouri
missouri-snt,Missouri S&T,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/missouri-snt.svg,https://www.ncaa.com/schools/missouri-snt
missouri-st,Missouri State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/missouri-st.svg,https://www.ncaa.com/schools/missouri-st
mit,MIT,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/mit.svg,https://www.ncaa.com/schools/mit
mitchell,Mitchell College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/mitchell.svg,https://www.ncaa.com/schools/mitchell
mo-southern-st,Missouri Southern St. University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/mo-southern-st.svg,https://www.ncaa.com/schools/mo-southern-st
mo-st-louis,University of Missouri-St. Louis,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/mo-st-louis.svg,https://www.ncaa.com/schools/mo-st-louis
mo-western-st,Missouri Western St. University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/mo-western-st.svg,https://www.ncaa.com/schools/mo-western-st
molloy,Molloy University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/molloy.svg,https://www.ncaa.com/schools/molloy
monmouth,Monmouth University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/monmouth.svg,https://www.ncaa.com/schools/monmouth
monmouth-il,Monmouth College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/monmouth-il.svg,https://www.ncaa.com/schools/monmouth-il
mont-st-billings,Montana St. University Billings,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/mont-st-billings.svg,https://www.ncaa.com/schools/mont-st-billings
montana,University of Montana,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/montana.svg,https://www.ncaa.com/schools/montana
montana-st,Montana State University-Bozeman,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/montana-st.svg,https://www.ncaa.com/schools/montana-st
montclair-st,Montclair State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/montclair-st.svg,https://www.ncaa.com/schools/montclair-st
montevallo,University of Montevallo,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/montevallo.svg,https://www.ncaa.com/schools/montevallo
moravian,Moravian College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/moravian.svg,https://www.ncaa.com/schools/moravian
morehead-st,Morehead State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/morehead-st.svg,https://www.ncaa.com/schools/morehead-st
morehouse,Morehouse College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/morehouse.svg,https://www.ncaa.com/schools/morehouse
morgan-st,Morgan State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/morgan-st.svg,https://www.ncaa.com/schools/morgan-st
morningside,Morningside College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/morningside.svg,https://www.ncaa.com/schools/morningside
morris-brown,Morris Brown College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/morris-brown.svg,https://www.ncaa.com/schools/morris-brown
mount-holyoke,Mount Holyoke College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/mount-holyoke.svg,https://www.ncaa.com/schools/mount-holyoke
mount-ida,Mount Ida College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/mount-ida.svg,https://www.ncaa.com/schools/mount-ida
mount-olive,Mount Olive College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/mount-olive.svg,https://www.ncaa.com/schools/mount-olive
mount-union,Mount Union College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/mount-union.svg,https://www.ncaa.com/schools/mount-union
msoe,Milwaukee School of Engineering,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/msoe.svg,https://www.ncaa.com/schools/msoe
mt-aloysius,Mount Aloysius College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/mt-aloysius.svg,https://www.ncaa.com/schools/mt-aloysius
mt-mary,Mount Mary College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/mt-mary.svg,https://www.ncaa.com/schools/mt-mary
mt-st-joseph,Mount St. Joseph University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/mt-st-joseph.svg,https://www.ncaa.com/schools/mt-st-joseph
mt-st-mary-ny,Mount Saint Mary College ,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/mt-st-mary-ny.svg,https://www.ncaa.com/schools/mt-st-mary-ny
mt-st-marys,Mount St. Mary's University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/mt-st-marys.svg,https://www.ncaa.com/schools/mt-st-marys
mt-st-vincent,College of Mount Saint Vincent,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/mt-st-vincent.svg,https://www.ncaa.com/schools/mt-st-vincent
muhlenberg,Muhlenberg College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/muhlenberg.svg,https://www.ncaa.com/schools/muhlenberg
murray-st,Murray State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/murray-st.svg,https://www.ncaa.com/schools/murray-st
muskingum,Muskingum University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/muskingum.svg,https://www.ncaa.com/schools/muskingum
navy,U.S. Naval Academy,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/navy.svg,https://www.ncaa.com/schools/navy
nazareth,Nazareth College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/nazareth.svg,https://www.ncaa.com/schools/nazareth
nc-at,North Carolina A&T State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/nc-at.svg,https://www.ncaa.com/schools/nc-at
nc-central,North Carolina Central University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/nc-central.svg,https://www.ncaa.com/schools/nc-central
nc-wesleyan,North Carolina Wesleyan College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/nc-wesleyan.svg,https://www.ncaa.com/schools/nc-wesleyan
neb-kearney,University of Nebraska-Kearney,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/neb-kearney.svg,https://www.ncaa.com/schools/neb-kearney
neb-omaha,University of Nebraska-Omaha,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/neb-omaha.svg,https://www.ncaa.com/schools/neb-omaha
neb-wesleyan,Nebraska Wesleyan University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/neb-wesleyan.svg,https://www.ncaa.com/schools/neb-wesleyan
nebraska,University of Nebraska,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/nebraska.svg,https://www.ncaa.com/schools/nebraska
neumann,Neumann University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/neumann.svg,https://www.ncaa.com/schools/neumann
nevada,University of Nevada,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/nevada.svg,https://www.ncaa.com/schools/nevada
new-england-col,New England College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/new-england-col.svg,https://www.ncaa.com/schools/new-england-col
new-hampshire,University of New Hampshire,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/new-hampshire.svg,https://www.ncaa.com/schools/new-hampshire
new-haven,University of New Haven,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/new-haven.svg,https://www.ncaa.com/schools/new-haven
new-jersey-city,New Jersey City University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/new-jersey-city.svg,https://www.ncaa.com/schools/new-jersey-city
new-mexico,University of New Mexico,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/new-mexico.svg,https://www.ncaa.com/schools/new-mexico
new-mexico-st,New Mexico State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/new-mexico-st.svg,https://www.ncaa.com/schools/new-mexico-st
new-orleans,University of New Orleans,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/new-orleans.svg,https://www.ncaa.com/schools/new-orleans
new-rochelle,College of New Rochelle,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/new-rochelle.svg,https://www.ncaa.com/schools/new-rochelle
new-york-u,New York University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/new-york-u.svg,https://www.ncaa.com/schools/new-york-u
newberry,Newberry College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/newberry.svg,https://www.ncaa.com/schools/newberry
newbury,Newbury College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/newbury.svg,https://www.ncaa.com/schools/newbury
newman,Newman University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/newman.svg,https://www.ncaa.com/schools/newman
niagara,Niagara University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/niagara.svg,https://www.ncaa.com/schools/niagara
nicholls-st,Nicholls State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/nicholls-st.svg,https://www.ncaa.com/schools/nicholls-st
nichols,Nichols College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/nichols.svg,https://www.ncaa.com/schools/nichols
njit,New Jersey Institute of Technology,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/njit.svg,https://www.ncaa.com/schools/njit
nm-highlands,New Mexico Highlands University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/nm-highlands.svg,https://www.ncaa.com/schools/nm-highlands
norfolk-st,Norfolk State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/norfolk-st.svg,https://www.ncaa.com/schools/norfolk-st
north-ala,University of North Alabama,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/north-ala.svg,https://www.ncaa.com/schools/north-ala
north-carolina,University of North Carolina,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/north-carolina.svg,https://www.ncaa.com/schools/north-carolina
north-carolina-st,North Carolina State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/north-carolina-st.svg,https://www.ncaa.com/schools/north-carolina-st
north-central-il,North Central College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/north-central-il.svg,https://www.ncaa.com/schools/north-central-il
north-central-mn,North Central University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/north-central-mn.svg,https://www.ncaa.com/schools/north-central-mn
north-dakota,University of North Dakota,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/north-dakota.svg,https://www.ncaa.com/schools/north-dakota
north-dakota-st,North Dakota State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/north-dakota-st.svg,https://www.ncaa.com/schools/north-dakota-st
north-florida,University of North Florida,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/north-florida.svg,https://www.ncaa.com/schools/north-florida
north-georgia,University of North Georgia,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/north-georgia.svg,https://www.ncaa.com/schools/north-georgia
north-greenville,North Greenville University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/north-greenville.svg,https://www.ncaa.com/schools/north-greenville
north-park,North Park University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/north-park.svg,https://www.ncaa.com/schools/north-park
north-texas,University of North Texas,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/north-texas.svg,https://www.ncaa.com/schools/north-texas
northeastern,Northeastern University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/northeastern.svg,https://www.ncaa.com/schools/northeastern
northeastern-ill,Northeastern Illinois,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/northeastern-ill.svg,https://www.ncaa.com/schools/northeastern-ill
northeastern-st,Northeastern State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/northeastern-st.svg,https://www.ncaa.com/schools/northeastern-st
northern-ariz,Northern Arizona University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/northern-ariz.svg,https://www.ncaa.com/schools/northern-ariz
northern-colo,University of Northern Colorado,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/northern-colo.svg,https://www.ncaa.com/schools/northern-colo
northern-ill,Northern Illinois University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/northern-ill.svg,https://www.ncaa.com/schools/northern-ill
northern-ky,Northern Kentucky University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/northern-ky.svg,https://www.ncaa.com/schools/northern-ky
northern-mich,Northern Michigan University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/northern-mich.svg,https://www.ncaa.com/schools/northern-mich
northern-st,Northern State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/northern-st.svg,https://www.ncaa.com/schools/northern-st
northland,Northland College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/northland.svg,https://www.ncaa.com/schools/northland
northwest-mo-st,Northwest Missouri State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/northwest-mo-st.svg,https://www.ncaa.com/schools/northwest-mo-st
northwest-nazarene,Northwest Nazarene University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/northwest-nazarene.svg,https://www.ncaa.com/schools/northwest-nazarene
northwestern,Northwestern University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/northwestern.svg,https://www.ncaa.com/schools/northwestern
northwestern-okla,Northwestern Oklahoma State Univ.,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/northwestern-okla.svg,https://www.ncaa.com/schools/northwestern-okla
northwestern-st,Northwestern State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/northwestern-st.svg,https://www.ncaa.com/schools/northwestern-st
northwestern-st-paul,University of Northwestern-St. Paul,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/northwestern-st-paul.svg,https://www.ncaa.com/schools/northwestern-st-paul
northwood-mi,Northwood University (Michigan) ,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/northwood-mi.svg,https://www.ncaa.com/schools/northwood-mi
norwich,Norwich University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/norwich.svg,https://www.ncaa.com/schools/norwich
notre-dame,University of Notre Dame,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/notre-dame.svg,https://www.ncaa.com/schools/notre-dame
notre-dame-de-namur,Notre Dame de Namur,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/notre-dame-de-namur.svg,https://www.ncaa.com/schools/notre-dame-de-namur
notre-dame-md,Notre Dame of Maryland University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/notre-dame-md.svg,https://www.ncaa.com/schools/notre-dame-md
notre-dame-oh,Notre Dame College (Ohio),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/notre-dame-oh.svg,https://www.ncaa.com/schools/notre-dame-oh
nova-southeastern,Nova Southeastern University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/nova-southeastern.svg,https://www.ncaa.com/schools/nova-southeastern
nyack,Nyack College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/nyack.svg,https://www.ncaa.com/schools/nyack
nyit,New York Institute of Technology,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/nyit.svg,https://www.ncaa.com/schools/nyit
oakland,Oakland University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/oakland.svg,https://www.ncaa.com/schools/oakland
oakland-city,Oakland City University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/oakland-city.svg,https://www.ncaa.com/schools/oakland-city
oberlin,Oberlin College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/oberlin.svg,https://www.ncaa.com/schools/oberlin
occidental,Occidental College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/occidental.svg,https://www.ncaa.com/schools/occidental
oglethorpe,Oglethorpe University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/oglethorpe.svg,https://www.ncaa.com/schools/oglethorpe
ohio,Ohio University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/ohio.svg,https://www.ncaa.com/schools/ohio
ohio-dominican,Ohio Dominican University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/ohio-dominican.svg,https://www.ncaa.com/schools/ohio-dominican
ohio-northern,Ohio Northern University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/ohio-northern.svg,https://www.ncaa.com/schools/ohio-northern
ohio-st,The Ohio State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/ohio-st.svg,https://www.ncaa.com/schools/ohio-st
ohio-valley,Ohio Valley University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/ohio-valley.svg,https://www.ncaa.com/schools/ohio-valley
ohio-wesleyan,Ohio Wesleyan University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/ohio-wesleyan.svg,https://www.ncaa.com/schools/ohio-wesleyan
okla-baptist,,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/okla-baptist.svg,https://www.ncaa.com/schools/okla-baptist
okla-christian,Oklahoma Christian University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/okla-christian.svg,https://www.ncaa.com/schools/okla-christian
okla-panhandle,Oklahoma Panhandle State Univ.,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/okla-panhandle.svg,https://www.ncaa.com/schools/okla-panhandle
oklahoma,University of Oklahoma,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/oklahoma.svg,https://www.ncaa.com/schools/oklahoma
oklahoma-st,Oklahoma State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/oklahoma-st.svg,https://www.ncaa.com/schools/oklahoma-st
old-dominion,Old Dominion University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/old-dominion.svg,https://www.ncaa.com/schools/old-dominion
old-westbury,"SUNY, Old Westbury",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/old-westbury.svg,https://www.ncaa.com/schools/old-westbury
ole-miss,University of Mississippi,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/ole-miss.svg,https://www.ncaa.com/schools/ole-miss
olivet,Olivet College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/olivet.svg,https://www.ncaa.com/schools/olivet
oneonta-st,SUNY Oneonta,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/oneonta-st.svg,https://www.ncaa.com/schools/oneonta-st
oral-roberts,Oral Roberts University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/oral-roberts.svg,https://www.ncaa.com/schools/oral-roberts
oregon,University of Oregon,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/oregon.svg,https://www.ncaa.com/schools/oregon
oregon-st,Oregon State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/oregon-st.svg,https://www.ncaa.com/schools/oregon-st
oswego-st,"SUNY, Oswego",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/oswego-st.svg,https://www.ncaa.com/schools/oswego-st
otterbein,Otterbein University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/otterbein.svg,https://www.ncaa.com/schools/otterbein
ouachita-baptist,Ouachita Baptist University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/ouachita-baptist.svg,https://www.ncaa.com/schools/ouachita-baptist
ozarks-ar,University of the Ozarks,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/ozarks-ar.svg,https://www.ncaa.com/schools/ozarks-ar
pace,Pace University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/pace.svg,https://www.ncaa.com/schools/pace
pacific,University of the Pacific,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/pacific.svg,https://www.ncaa.com/schools/pacific
pacific-lutheran,Pacific Lutheran University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/pacific-lutheran.svg,https://www.ncaa.com/schools/pacific-lutheran
pacific-or,Pacific University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/pacific-or.svg,https://www.ncaa.com/schools/pacific-or
paine,Paine College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/paine.svg,https://www.ncaa.com/schools/paine
palm-beach-atl,Palm Beach Atlantic University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/palm-beach-atl.svg,https://www.ncaa.com/schools/palm-beach-atl
penn,University of Pennsylvania,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/penn.svg,https://www.ncaa.com/schools/penn
penn-st,Penn State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/penn-st.svg,https://www.ncaa.com/schools/penn-st
penn-st-abington,Penn State Abington,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/penn-st-abington.svg,https://www.ncaa.com/schools/penn-st-abington
penn-st-altoona,Penn State Altoona,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/penn-st-altoona.svg,https://www.ncaa.com/schools/penn-st-altoona
penn-st-behrend,Penn State Behrend,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/penn-st-behrend.svg,https://www.ncaa.com/schools/penn-st-behrend
penn-st-berks,Penn State Berks College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/penn-st-berks.svg,https://www.ncaa.com/schools/penn-st-berks
penn-st-harrisburg,Penn State Harrisburg,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/penn-st-harrisburg.svg,https://www.ncaa.com/schools/penn-st-harrisburg
penn-tech,Penn College of Technology,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/penn-tech.svg,https://www.ncaa.com/schools/penn-tech
pepperdine,Pepperdine University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/pepperdine.svg,https://www.ncaa.com/schools/pepperdine
pfeiffer,Pfeiffer University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/pfeiffer.svg,https://www.ncaa.com/schools/pfeiffer
philadelphia-u,Thomas Jefferson University ,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/philadelphia-u.svg,https://www.ncaa.com/schools/philadelphia-u
piedmont,Piedmont College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/piedmont.svg,https://www.ncaa.com/schools/piedmont
pine-manor,Pine Manor College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/pine-manor.svg,https://www.ncaa.com/schools/pine-manor
pitt-bradford,"University of Pittsburgh, Bradford",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/pitt-bradford.svg,https://www.ncaa.com/schools/pitt-bradford
pitt-greensburg,University of Pittsburgh-Greensburg,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/pitt-greensburg.svg,https://www.ncaa.com/schools/pitt-greensburg
pitt-johnstown,University of Pittsburgh-Johnstown,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/pitt-johnstown.svg,https://www.ncaa.com/schools/pitt-johnstown
pittsburg-st,Pittsburg State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/pittsburg-st.svg,https://www.ncaa.com/schools/pittsburg-st
pittsburgh,University of Pittsburgh,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/pittsburgh.svg,https://www.ncaa.com/schools/pittsburgh
plattsburgh-st,Plattsburgh State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/plattsburgh-st.svg,https://www.ncaa.com/schools/plattsburgh-st
plymouth-st,Plymouth State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/plymouth-st.svg,https://www.ncaa.com/schools/plymouth-st
point-loma,Point Loma ,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/point-loma.svg,https://www.ncaa.com/schools/point-loma
polytechnic-ny,Polytechnic Institute of New York University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/polytechnic-ny.svg,https://www.ncaa.com/schools/polytechnic-ny
pomona-pitzer,Pomona-Pitzer Colleges,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/pomona-pitzer.svg,https://www.ncaa.com/schools/pomona-pitzer
portland,University of Portland,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/portland.svg,https://www.ncaa.com/schools/portland
portland-st,Portland State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/portland-st.svg,https://www.ncaa.com/schools/portland-st
post,Post University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/post.svg,https://www.ncaa.com/schools/post
pr-bayamon,University of Puerto Rico-Bayamon,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/pr-bayamon.svg,https://www.ncaa.com/schools/pr-bayamon
pr-cayey,"University of Puerto Rico, Cayey",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/pr-cayey.svg,https://www.ncaa.com/schools/pr-cayey
pr-humacao,"University of Puerto Rico, Humacao",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/pr-humacao.svg,https://www.ncaa.com/schools/pr-humacao
pr-mayaguez,University of Puerto Rico-Mayaguez Campus,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/pr-mayaguez.svg,https://www.ncaa.com/schools/pr-mayaguez
pr-rio-piedras,University of Puerto Rico-Rio Piedras,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/pr-rio-piedras.svg,https://www.ncaa.com/schools/pr-rio-piedras
prairie-view,Prairie View A&M University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/prairie-view.svg,https://www.ncaa.com/schools/prairie-view
pratt-institute,Pratt Institute ,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/pratt-institute.svg,https://www.ncaa.com/schools/pratt-institute
presbyterian,Presbyterian College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/presbyterian.svg,https://www.ncaa.com/schools/presbyterian
presentation,Presentation College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/presentation.svg,https://www.ncaa.com/schools/presentation
princeton,Princeton University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/princeton.svg,https://www.ncaa.com/schools/princeton
